did,handle,avatar,description,display_name,created_at,indexed_at,followers_count,region
did:plc:7lrkwgegtimlpzcydpimzmzr,elizabethbitmeehan.com,https://cdn.bsky.app/img/avatar/plain/did:plc:7lrkwgegtimlpzcydpimzmzr/bafkreiewz6tbeomtl6pq6at6b25nfc2qbb2li2m6xkmq7htmu3yabor6zy@jpeg,"GWU PhD doing transparency, illicit finance, business & interest group politics, and polisci metascience. Run @apsa.bsky.social DDRIG. Always a Midwest Princess 👑",Elizabeth (Bit) Meehan,2023-07-03T11:47:21.248Z,2024-11-13T20:47:51.311Z,5547,
did:plc:7vbnpjnbukd6agtmkow5z4of,garritzmannj.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:7vbnpjnbukd6agtmkow5z4of/bafkreigoumly26py5wwo4ci6yo45rcrt7ufyvqte43kuy5kimcwniork2m@jpeg,"Professor of Political Science @goetheuni Frankfurt 
Political economy | Public Policy | Welfare | Education | Social investment | Parties | Public opinion + weird hobbies: jazz & floorball
https://sites.google.com/site/juliangarritzmann/",Julian Garritzmann,2023-09-21T11:04:38.258Z,2024-01-26T01:40:37.313Z,1266,
did:plc:osr4hjthdq37bos2mzdt4uld,meinungsfuehrer.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:osr4hjthdq37bos2mzdt4uld/bafkreigy27b3x4httagn3quu56xpe5dn6b2phjq3jya3jtanudyvnkw2ce@jpeg,"Postdoctoral Researcher

Researching the use of data, analysis and technology in campaigning & its effects on voters (#advertising #targeting #canvassing)

📍 Political Communication Lab, Department of Comm, U of Mainz
📱 https://linktr.ee/simonkruschinski",Simon Kruschinski,2023-07-07T05:52:09.143Z,2024-11-21T08:29:33.834Z,1018,
did:plc:twi56m7ow4rulqev2thqjdsh,michaelvaughan.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:twi56m7ow4rulqev2thqjdsh/bafkreiglogvh4cosfw7pninz4mdp2y5teg4eaxdi7gkgidhhegrsgpcfgq@jpeg,Researcher currently working on (wealth) inequality and communication | Leverhulme Early Career fellow at LSE’s International Inequalities Institute,Michael Vaughan,2023-09-29T14:48:49.574Z,2024-01-26T01:57:38.901Z,634,
did:plc:a4xuvdu4t4e766vxgbkuux62,stijntvankessel.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:a4xuvdu4t4e766vxgbkuux62/bafkreie2wyhc5xvmhhkv5x7au2qqufly2yl3iwgjkehoeqqpnpipcvpdrm@jpeg,"Professor of Comparative Politics, Queen Mary University of London. Studies populism, radical right, politics of European integration. Staff page: https://www.qmul.ac.uk/politics/staff/profiles/vankesselstijn.html",Stijn van Kessel,2023-09-22T09:49:33.405Z,2024-11-15T10:59:41.774Z,4416,
did:plc:gimpvphwh4nywdgtj7gsonfa,magnusrasmussen.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:gimpvphwh4nywdgtj7gsonfa/bafkreidl3q37o6dwdl7o4w5yjpqubg5ecgoji3iejb6mikqppftih6ngha@jpeg,"Associate professor (USN) studying historical development of welfare states, working time, unions, political parties and democracy.

www.magnusbrasmussen.com",Magnus B Rasmussen,2023-08-10T20:50:21.298Z,2024-11-26T16:50:39.908Z,3140,
did:plc:fgorets3yrgnfc7c5d36wewu,marcushagley.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:fgorets3yrgnfc7c5d36wewu/bafkreidvnhwxyq5wqhzh4yv22ckxgtjhcm5lmbcyy23ni4udffr77mnz24@jpeg,Demographer 📊 | Postdocing Wittgenstein Center |  PhD from @EUI 🏛️ | EDSD 2018/2019  | Exploring the dynamics of kinship and mortality. #Demography #Sociology,Marcus Hagley,2023-10-01T11:47:02.718Z,2024-11-27T07:15:42.008Z,126,
did:plc:foubye32lc24dzq6pi5osjms,paulkindermann.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:foubye32lc24dzq6pi5osjms/bafkreiheg63zb6u35vmvg73rikftfnsybqix227vqckwfr7my2sde6md54@jpeg,"PhD candidate at LSE European Institute, interested in empirical democratic theory, EU institutions, and political participation
https://paul-kindermann.net",Paul Kindermann,2023-09-30T11:12:00.947Z,2024-11-16T01:04:31.906Z,669,
did:plc:m57k3nqsyzm4mn4fwrlahxfq,wortmanncallejon.de,https://cdn.bsky.app/img/avatar/plain/did:plc:m57k3nqsyzm4mn4fwrlahxfq/bafkreibnyxnl5nfw657zt2bfylgqgwd7jwap5dbadwakp6eebxbiujvziq@jpeg,"💡Political Economist & Data Scientist 
⬅️ previously: MSc @LSEGovernment; BA @fu_berlin; Stip @boell.de; RA @iparl.bsky.social
❗Usual disclaimers apply
www.wortmanncallejon.de",Felix,2023-09-19T16:13:29.330Z,2024-01-26T01:34:54.460Z,531,
did:plc:wvfbvnzdjiiyze6ufphrqcuj,martingross.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:wvfbvnzdjiiyze6ufphrqcuj/bafkreigzclnqloe6blg3jkf43dchpszppihz2hwayvfhlzsj5myzsgk7hu@jpeg,"Political scientist, LMU Munich || Parties || Party competition in multi-level systems || Coalitions || Local politics || EU Cohesion Policy || Political representation || Sports & politics",Martin Gross,2023-09-22T20:00:00.163Z,2024-01-26T01:43:19.087Z,2044,
did:plc:lgkmdrpd6dkswkh7rrculep3,milanthies.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:lgkmdrpd6dkswkh7rrculep3/bafkreidzwkagytd7bjnroorweekfakbqcfmhzxh4r3rypiyfbcc5o6mkau@jpeg,"Politics. Now Political Science | PhD Researcher at the European University Institute | Education, Work & Welfare",Milan Thies,2023-10-01T13:20:20.539Z,2024-11-15T17:29:32.568Z,290,
did:plc:jxvp4za73crwpnvbhdoet7pd,dalexiadou.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:jxvp4za73crwpnvbhdoet7pd/bafkreigpcjdt2wkht3ipuo34asv543x2scumpqz5wt43hl3syjijtzmuta@jpeg,"Political Economy Researcher, Reader at GPP, University of Strathclyde, Author of ""Ideologues, Partisans and Loyalists"", Swimmer, Mother of 3. ",Despina Alexiadou,2023-09-27T07:56:27.350Z,2024-01-26T01:54:59.325Z,514,
did:plc:fgvk4bihgbjx2kigvhunjyoh,leonkuestermann.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:fgvk4bihgbjx2kigvhunjyoh/bafkreidnojaqfkzxqodhff4ebmuek7lsvl6aiuev5kbq33ntosjkkejbly@jpeg,"PhDing @EUI. Working on welfare states, firms, and the politics/well-being outcomes of technological change.",Leon Küstermann,2023-09-29T14:29:08.773Z,2024-09-18T11:51:41.343Z,610,
did:plc:l4wefibp7cre5357hyap7owx,jlattmann.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:l4wefibp7cre5357hyap7owx/bafkreia25rwvkqwgfl6gu4ta3pcquexi7jqbdh6khmb44c6tq2wn4why3a@jpeg,PhD Student at University of Mannheim. Formerly @LSE and @Humboldt. Interested in Political Economy and CSS. ,Johannes Lattmann,2023-09-26T09:37:38.922Z,2024-01-26T01:47:27.283Z,211,
did:plc:jthoryl2dohwejivq564h5wu,turnbulldugarte.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:jthoryl2dohwejivq564h5wu/bafkreidjgvmhagfxk4wxjyntlxl4actswotoitnol7g54cgoghzujcarrm@jpeg,"Political scientist 🇿🇦🏳️‍🌈
Associate Editor (POQ, EJPG, and R&P)
he/him

Writing a book for Princeton University Press on what LGBTQ voters want 🏳️‍🌈🗳️

http://turnbulldugarte.com/

#ihadablackdog
https://youtu.be/XiCrniLQGYc?si=q-gQTNXfScmgtl4k

",Stuart Turnbull-Dugarte,2023-09-05T22:42:28.695Z,2024-11-25T19:21:11.708Z,3976,
did:plc:7hjw3n2f7fokngvj5a43ly2k,palmapolyak.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:7hjw3n2f7fokngvj5a43ly2k/bafkreib3nf72q5r4zhpy27mh7rcj7ol72cmg7zzfbzsrqmdxq6afriqsq4@jpeg,"Senior Researcher @ Max Planck Institute for the Study of Societies, Cologne | IPE & Geoeconomics | Trade imbalances 🚢 & EV battery value chains 🔋

https://palmapolyak.weebly.com/research.html",Palma Polyak,2023-09-24T13:03:37.931Z,2024-11-23T16:35:54.108Z,3162,
did:plc:e5fgwdxzk5dmbr7tcqh5zlyj,dtoshkov.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:e5fgwdxzk5dmbr7tcqh5zlyj/bafkreiadta4qh6x5lfovmodbooirwczjz65gl32crh3r4gexsrm664bpiy@jpeg,"comparative politics, European Union governance, research methods and design, data visualization, bureaucracy and public administration",Dimiter Toshkov,2023-09-21T14:12:09.768Z,2024-01-26T01:40:56.799Z,3612,
did:plc:p2osoidd3azixufdllqltdz6,fabiennelind.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:p2osoidd3azixufdllqltdz6/bafkreigpbosqa2rtlhlfiase6qqyq4nu5kfgvlhtge72yolxyqx2hgzawe@jpeg,Researcher | University of Vienna | Computational Social Science,Fabienne Lind,2023-09-27T13:36:28.270Z,2024-11-17T23:06:46.842Z,591,
did:plc:s2evkqatj7yesoy5knxv7omx,adinaakbik.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:s2evkqatj7yesoy5knxv7omx/bafkreigcs7iqz2ahdbt7vlyzpiufzfbmojq2gynszjbryj6yfzf337gsl4@jpeg,"Political Scientist @Leiden University, EU politics, European Parliament, ECB, EU agencies, accountability
https://www.adinaakbik.eu/ ",Adina Akbik,2023-09-22T08:37:02.612Z,2024-11-21T13:29:50.333Z,1801,
did:plc:7lri2pwiap2qpgf2b5sdeq6w,jdeyris.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:7lri2pwiap2qpgf2b5sdeq6w/bafkreiepflxf2nyw4ujvf37djnwq3fxhx4a4zv7bthbk7yq3bx44zh5p5u@jpeg,"Political economy, post-doc at @SciencesPo_CEE - interested in central banks, finance and the climate crisis",Jérôme Deyris,2023-08-18T23:30:41.453Z,2024-01-26T00:48:57.076Z,970,
did:plc:vg2khjs6gmby3kp3we56vjpl,simonotjes.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:vg2khjs6gmby3kp3we56vjpl/bafkreib2u5k3y7zqgnsqpdfngqxpi5lq47cynioanko76q7i5ndyqpyhkq@jpeg,Political Scientist | Leiden University | Political Parties | Voting | Parliaments | Interest Groups,Simon Otjes,2023-09-08T06:27:31.555Z,2024-01-26T00:48:39.918Z,4383,
did:plc:5jss567kn4zlapx2cqsqmj3s,mlorimer.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:5jss567kn4zlapx2cqsqmj3s/bafkreidvc4yyr65mdjldmvczj7g6ntmhrwz3s57qyaa62mkn2jd7reeftm@jpeg,"Lecturer in Politics, Cardiff University and Editor, PRX Journal. Formerly LSE. Researches far right and differentiated integration. Personal website: www.martalorimer.com",Marta Lorimer,2023-09-10T08:02:09.400Z,2024-11-19T09:01:27.138Z,3371,
did:plc:cwgc2sglciybhjajdti56eep,trgn.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:cwgc2sglciybhjajdti56eep/bafkreiac7aeo2wsehm6hpms46ci47j72ndvbovjzcz72jf5hahvufwhebe@jpeg,"Social Scientist @MPIfG
https://tergen.org",Timur Ergen,2023-09-21T14:49:14.292Z,2024-11-17T09:49:41.869Z,1243,
did:plc:ntd53albt5ffa4rgervvgibd,jbgruber.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ntd53albt5ffa4rgervvgibd/bafkreidtdu6u2azmvimisnvbgbzcq7p2l663uqm3ldvof5qtcnyrftm4fu@jpeg,"Postdoc @vuamsterdam.bsky.social

🔎 political communication (#polsky + #commsky) in hybrid media systems with text analysis and #rstats

🌏 https://www.johannesbgruber.eu/ 

👨‍💻 my open-source research software https://github.com/JBGruber",Johannes B. Gruber,2023-09-21T16:05:03.068Z,2024-11-16T12:16:07.705Z,854,
did:plc:aqzhp7smok7hj6foen5pw5mb,andduer.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:aqzhp7smok7hj6foen5pw5mb/bafkreicunkdlana2xbykkwrxblifs5awfhi5f2doqltg25uari3nkkrmo4@jpeg,Professor of International Relations at the University of Salzburg || Political science || Trade policy || International political economy || EU || Public opinion,Andreas Dür,2023-09-24T12:47:32.090Z,2024-01-26T01:44:51.616Z,2548,
did:plc:jdjydv7otinanode3scua6p4,fgenovese.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:jdjydv7otinanode3scua6p4/bafkreifzxdk6csry5h4hpep4ldnyoojk75t2fpgcx23n7w7qcv4sm4rcnm@jpeg,"Political scientist at University of Oxford • Leverhulme Trust awardee • cross-national policy, political economy, politics of climate and crises • mom of 2 • she/her

https://www.federica-genovese.com/",Federica Genovese,2023-09-20T13:59:44.840Z,2024-04-22T19:15:36.442Z,7868,
did:plc:3kn3ykh3iqfrf7p22agy2fla,lucasleemann.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:3kn3ykh3iqfrf7p22agy2fla/bafkreiaybtzlymhluoha2hehk2fylqkfg45wan73lhswie6tlqisqxlomq@jpeg,"Professor University of Zurich @ipz.bsky.social — interested in comparative politics & data science — representation, participation, direct democracy — @leewas.bsky.social  — @bjpols.bsky.social — DigDemLab — Co-founder of 
https://leewas.ch/",Lucas Leemann,2023-09-26T04:05:12.366Z,2024-11-20T10:52:45.004Z,1674,
did:plc:pqiztz25gt2zpprejpcdbo6w,nataschavanderzwan.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:pqiztz25gt2zpprejpcdbo6w/bafkreiei77tyokrjeuyhkiyaezm3wrawxcupfk5r5ane4mx6mess6pefaa@jpeg,"Political Economist at Institute of Public Administration, Leiden University | Sustainable Finance | Financialization | Politics of Investment | Pensions | http://nataschavanderzwan.com",Natascha van der Zwan,2023-09-23T16:17:51.831Z,2024-01-26T01:44:19.046Z,3106,
did:plc:abm4swzxyk5mey5syk6vf6eh,rdassonneville.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:abm4swzxyk5mey5syk6vf6eh/bafkreih65rwfdj6uf37yqkbvmr4ptkzfscp2zfse4ftishi3qzkznahshu@jpeg,"Full prof./Prof. titulaire at Université de Montréal
CRC in Electoral Democracy
https://ruthdassonneville.netlify.app/",Ruth Dassonneville,2023-09-20T02:30:47.969Z,2024-10-20T00:00:25.145Z,3125,
did:plc:hivo5gejs42bpuc2bk4he2ui,drjennings.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:hivo5gejs42bpuc2bk4he2ui/bafkreigte6e4zywc6i57x4ac4nsokfxz73eticndivz3lhuzfhubd5higy@jpeg,"I research and write about politics, public policy, public opinion, polls, elections, trust. I run on espresso. ",Will Jennings 🗳️,2023-03-13T03:13:11.284Z,2024-11-26T11:00:53.808Z,47946,
did:plc:jd55pogp7q5j2x5kvuolkjxh,alexbhturnbull.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:jd55pogp7q5j2x5kvuolkjxh/bafkreiazgvvxhrm6vr7xqvwgez7wed7nee3vd55p62tyj4j5yu2vbommwa@jpeg,"Climate / energy / materials / climate dad / Sneaky Sasquatch / in 🇸🇬. 

syncretica.substack.com

https://scholar.google.com/citations?user=1Vg7PNIAAAAJ&hl=en",Alex Turnbull,2023-04-10T06:29:18.195Z,2024-11-25T11:01:33.007Z,5760,
did:plc:n7fnqhywlt7ltdvwsstoryf6,bartazsofi.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:n7fnqhywlt7ltdvwsstoryf6/bafkreiafm7mag363zug6z4c2d77z4ppssrlf3v3cwxpx7nngtjmywdd5qi@jpeg,"Political Economist; Associate Prof at UAlbany; Author of ""In the Red: The Politics of Public Debt"" (Michigan 2018) and ""Rating Politics"" (OUP 2023)",Zsofi Barta,2023-09-23T18:36:28.660Z,2024-11-24T18:47:47.708Z,1852,
did:plc:xkccovbkygirwcooymbnuzj5,davidevampa.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:xkccovbkygirwcooymbnuzj5/bafkreiezmgf24faw3mk4o4jloqvpnp677tyyqiqqroxpgisp4l4vkrpy44@jpeg,"Senior Lecturer in Territorial Politics, University of Edinburgh 
Co-director of @ccc-research.bsky.social
Lead editor of @regfedst.bsky.social
Chair of @ecprfederalism.bsky.social
Views are my own.",Davide Vampa,2023-09-30T19:22:26.625Z,2024-11-18T17:45:40.379Z,996,
did:plc:p5mutnwj5kwalqp37s5eubue,gessler.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:p5mutnwj5kwalqp37s5eubue/bafkreicmjh4bvlp7awhgtjmovg2ej2is3k42x42ur3wgdkoerwziedv5gq@jpeg,"👩‍🏫Assistant Professor of Comparative Politics @ Europa Uni Viadrina

🔍(digital) democracy | parties | gender | CEE 🇭🇺 🇵🇱
🛠️TextasData & digital methods
www.theresagessler.eu/ | former @th_ges",theresa gessler,2023-09-23T14:33:35.860Z,2024-11-14T12:05:34.817Z,1699,
did:plc:ms6kdlm7sqxzkbpyfr2xqqhl,mwegemann.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ms6kdlm7sqxzkbpyfr2xqqhl/bafkreifbwxhyrglugxpi7caqvwlp7n6lfj5sey7dk7noabgrfio3n22yoi@jpeg,"polsci | Postdoc at University of Münster, previously PhD candidate at European University Institute | radical right, justifications, gender | computational text analyses | he/him",Mirko Wegemann,2023-09-23T11:51:36.974Z,2024-11-19T11:58:52.838Z,780,
did:plc:hhw2fsgs5hlv3qgpc2csdl7g,markuswagner.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:hhw2fsgs5hlv3qgpc2csdl7g/bafkreie67cy2onmqq7t3fnycelodaivxjsq6pet2byidfvq2va4tlopnky@jpeg,Political scientist @ University of Vienna 🇬🇧🇩🇪🇦🇹🏳️‍🌈,Markus Wagner,2023-09-20T09:45:57.329Z,2024-01-26T01:37:54.224Z,4786,
did:plc:7uipt64hzciknjtironiz7jl,dirckdekleer.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:7uipt64hzciknjtironiz7jl/bafkreibms22v5ke5qr62puof3hdsbcgrbo7hfiuw2iwyab2fxigw64ogsi@jpeg,"PhD Student in Social and Political Science @ Bocconi University.

I study political behavior and public opinion. Especially the boundaries and grey areas between illiberal and liberal behaviors and attitudes. 

Southpaw.
#FirstGen ddkleer.github.io",Dirck de Kleer,2023-09-20T11:24:11.553Z,2024-11-21T07:52:29.134Z,537,
did:plc:ark65o3kq477a4a4kmvfb5yo,valentimvicente.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ark65o3kq477a4a4kmvfb5yo/bafkreig5pfar3dwxmt7k3bpd47fk6k2xim4fe4e5pt4upujbxmsq3vcoj4@jpeg,"Political scientist. Assistant prof at IE University. 

Researching what we think is ok to do in a democracy, and how that changes. 

Book on the normalization of the radical right: https://academic.oup.com/book/57946

More at www.vicentevalentim.com",Vicente Valentim,2023-09-02T10:44:48.575Z,2024-11-26T15:54:30.308Z,3901,
did:plc:kuqaskeln2elxcisr2dthbqm,jack-bailey.co.uk,https://cdn.bsky.app/img/avatar/plain/did:plc:kuqaskeln2elxcisr2dthbqm/bafkreihnfj5zbkymjo7av7mby3uafl6k3c4vyjrfcwbjrdwtqkkj6cjlvi@jpeg,"Political Scientist at the University of Manchester
https://www.jack-bailey.co.uk",Jack Bailey,2023-04-06T06:43:02.773Z,2024-11-17T14:03:22.769Z,2956,
did:plc:qxqpd37bg77zaotlav3izqxz,joostvanspanje.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:qxqpd37bg77zaotlav3izqxz/bafkreigkoqvdwwgobd3spqzk52nlbgvw3gtms6xzizicl7isjxhmgbpkf4@jpeg,"Professor of Political Science, RH University of London

elections | new parties | cordons sanitaires | hate speech | militant democracy | political communication 

New finance and politics, media & public opinion

ERC Consolidator Grant | NWO Veni & Vidi ",Joost van Spanje,2023-10-01T13:24:12.263Z,2024-11-29T14:24:25.408Z,3714,
did:plc:lrvxu3jfs67udc6yy3hn25ca,vanghel.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:lrvxu3jfs67udc6yy3hn25ca/bafkreiaggw6ntxy52xmxph5eajzaqfo6xq7wwqrf65wpbi6ip3qjzmxa24@jpeg,"Lecturer at Johns Hopkins SAIS 
Visiting at Schuman Center at European University Institute
Comparative Politics | focus on Central Eastern Europe 
Edit at Government&Opposition
Doubting everything except democracy.",Veronica Anghel,2023-09-28T07:30:21.513Z,2024-01-26T01:55:48.687Z,318,
did:plc:ri3ciinceco5himlcykqomh7,benbraun.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ri3ciinceco5himlcykqomh7/bafkreibshn23wvkwabdwjo2deicxjkuahuxdjzd4qrng6wcgatjv7o3exe@jpeg,"Political economist @ LSE | Finance, central banking & more | benjaminbraun.org",Benjamin Braun,2023-08-26T13:57:08.771Z,2024-08-31T19:43:09.435Z,5752,
did:plc:z4ej2ov2ml5qatzpsotk4po2,zacdgreene.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:z4ej2ov2ml5qatzpsotk4po2/bafkreifp5kgi3nt65egls5jpcba3gls3h35km5cb4is6tgx2437egulugi@jpeg,"Uni Strathclyde, Glasgow. Political Science, Party Politics, Machine Learning, Hiking, Cycling, Snowboarding, Yoga, Cats. ",⭕⭕⭕ Zac ⭕⭕⭕,2023-08-22T12:21:31.734Z,2024-11-26T16:22:19.908Z,2932,
did:plc:wt5ndqfedextt4zholhestkd,danielschade.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:wt5ndqfedextt4zholhestkd/bafkreif5u5gqsucwaqpbbkh5y4mioheswigtdro2j6wy3skukn5fvclnde@jpeg,European Union/International Relations nerd. Assistant Professor Leiden University. ,Daniel Schade,2023-09-20T15:17:32.289Z,2024-01-26T01:38:40.058Z,1674,
did:plc:q6axodkt5jenqhjqliemg6pq,buissink.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:q6axodkt5jenqhjqliemg6pq/bafkreibdlq354lx5htnxyviqjoyjo64232nmlzgse5zaskxzws45ywutii@jpeg,"Alles aus Liebe 🫶🏻 | Düsseldorfer aus dem Ausland | Doktorand Politikwissenschaft | Fortuna, DEG, Fremdsprachen, Sozialdemokratie 🔴⚪ | normalerweise auf Deutsch, manchmal en/fr/nl",Archer Buissink,2023-08-19T08:08:33.906Z,2024-01-26T00:56:11.650Z,67,
did:plc:yxdspbpbzu6k26jh3dmmzm7c,dandekadt.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:yxdspbpbzu6k26jh3dmmzm7c/bafkreibfzkk44by5oxj5e6svqrrka4w5ipwntqlwkcjzvy7eki5ia6qd4e@jpeg,"Social and data science at the London School of Economics 

Democracy, behaviour, meta-science, 🇿🇦🇺🇲

www.ddekadt.com",Dan de Kadt ,2023-06-11T19:02:55.568Z,2024-11-22T19:47:28.616Z,1180,
did:plc:gjpgez2ptonro7tuuceq7ibe,mattiaguidi.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:gjpgez2ptonro7tuuceq7ibe/bafkreige7qizpwoby4nlfevuv3ua7jkzsxvvsngf6vff75afhcrd5t5y3e@jpeg,"Associate professor of political science at the University of Siena. (Global) political economy, EU politics, etc. Linux user. Views are my own.
Here’s what I do: https://scholar.google.com/citations?user=P22uZgkAAAAJ&hl=it",Mattia Guidi,2023-09-24T11:44:48.571Z,2024-11-14T16:42:41.956Z,385,
did:plc:filhsji7ljf7i7cryuh3juof,contrec.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:filhsji7ljf7i7cryuh3juof/bafkreifep3nqqlckhy2hp4offy6xleisyfqlp6t3ysbhmp3bptiroynwoy@jpeg,"#Katzen #Kommunikation #CovidIsNotOver

📍 Wiesbaden",Christine,2023-08-28T15:44:07.598Z,2024-01-26T00:25:18.017Z,111,
did:plc:xmrsqroc3glw254dnkbzlixe,alexjabbour.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:xmrsqroc3glw254dnkbzlixe/bafkreihjwpc5yq24pt4seuows4bv7ph3prrqq26xklluopradaym73gcge@jpeg,"Assistant prof (part-time) & Max Weber Fellow at the EUI • Incoming Assistant prof at University of Warwick • Political economy, Public Opinion, Political Behaviour, Housing • #TeamOM • http://alexandrajabbour.github.io",Alexandra Jabbour,2023-09-20T09:12:57.340Z,2024-11-26T16:35:01.809Z,1802,
did:plc:okc3l7sl2fryum6mkv6mmbi3,clemfon.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:okc3l7sl2fryum6mkv6mmbi3/bafkreig33c4cciztufsvs4bmbw7y6axjy5otoewgh6sv5cvv6oyenhtba4@jpeg,"Professor of Political Economy  at UcLouvain
Central banking & infrastructural finance geek. Also EU & French politics, political economy & social sciences at large. 
Bonus: #recordoftheweek

",Clem Fon,2023-09-14T08:47:22.436Z,2024-11-20T13:29:33.503Z,1542,
did:plc:xbye6ltpjt7hkkoojfwwyuwn,louisabo.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:xbye6ltpjt7hkkoojfwwyuwn/bafkreigywofyvj3j2cplrk45mvh7ckcuxnwviyrwsjmq7vzrpode4l4aqq@jpeg,"Phd Fellow in PoliSci ARENA Centre for European Studies, University of Oslo",Louisa Boulaziz ,2023-09-24T13:16:34.087Z,2024-10-30T21:22:46.159Z,834,
did:plc:vxq7g23a6onxoj2ek55535xo,katemcnamara.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:vxq7g23a6onxoj2ek55535xo/bafkreif53yfwpeoynt5p7lhy7bl2xbrbscnikeubynydaqlzvqb2xy6afu@jpeg,"Georgetown prof. Markets, politics & culture; industrial policy; EU stuff. Co-Director, Global Political Economy Project. Former Simone Veil Fellow @ EUI kathleenrmcnamara.wordpress.com",Prof. Kate McNamara,2023-09-23T18:19:03.924Z,2024-01-26T01:44:28.378Z,3454,
